FILE,ID,NAME,TEXT,ROLE,HATE,split
obesity_francois,86,<_Francoisvictim>,that*,victim,no,train_eval
obesity_francois,87,<Lucas_soutiendel>,You're so stupid Paupau,victim_support,yes,train_eval
obesity_francois,88,<Theresa_SoutienH>,Well no,bully_support,no,train_eval
obesity_francois,89,<Pauline_Harceleu>,it would be no great loss,bully,yes,train_eval
obesity_francois,90,<Lucas_soutiendel>,Shut up Theresa,victim_support,yes,train_eval
obesity_francois,91,<Jenny_concil>,"françois – pierre and I are here for you. hey, it's just a picture, don't worry about pauline, you're crazy",none,yes,train_eval
obesity_francois,92,<pierre_defenseur>,"of course it is 🙄 and shut up theresa, you're just a little lapdog behind pauline who's hiding behind her computer",victim_support,yes,train_eval
obesity_francois,93,<Jenny_concil>,don’t get all bent out of shape because of some idiots,none,yes,train_eval
obesity_francois,94,<Lucas_soutiendel>,"First of all, if your name is Theresa, you have no right to speak",victim_support,yes,train_eval
obesity_francois,95,<pierre_defenseur>,"don't listen to them, they're just big jerks",victim_support,yes,train_eval
obesity_francois,96,<Theresa_SoutienH>,Ur exaggerating,bully_support,no,train_eval
obesity_francois,97,<Jenny_concil>,ayooooo Lucas yessss,none,yes,train_eval
obesity_francois,98,<Theo_SoutienH>,speaking of fat,bully_support,no,train_eval
obesity_francois,99,<Jenny_concil>,well that's what you're doing,none,no,train_eval
obesity_francois,100,<Pauline_Harceleu>,ok françois we're waiting for your answer on the building,bully,yes,train_eval
obesity_francois,101,<Lucas_soutiendel>,"pauline you're out of line stop it, seriously",victim_support,no,train_eval
obesity_francois,102,<Jenny_concil>,"you want us to post a picture of you at your worst? yeah, then it will really be over",none,no,train_eval
obesity_francois,103,<Theresa_SoutienH>,It's true that we may be pushing it a bit but it's so funny,bully_support,yes,train_eval
obesity_francois,104,<pierre_defenseur>,I agree it's not funny shut up,victim_support,yes,train_eval
obesity_francois,105,<Lucas_soutiendel>,leave him alone he didn’t do anything to you just delete your picture,victim_support,no,train_eval
obesity_francois,106,<pierre_defenseur>,CAN YOU TELL ME WHAT'S SO FUNNY ABOUT THIS?!!!!,victim_support,yes,train_eval
obesity_francois,107,<Lucas_soutiendel>,nothing’s funny Theresa,victim_support,no,train_eval
obesity_francois,108,<Theo_SoutienH>,she makes us laugh so hard,bully_support,yes,train_eval
obesity_francois,109 | 110,<_Francoisvictim>,well ok i get it nobody wants me anymore...,victim,no,train_eval
obesity_francois,111 | 112,<Lucas_soutiendel>,you're wrong i still want you François ok? and lots of other people too,victim_support,no,train_eval
obesity_francois,113,<Theo_SoutienH>,it's a poisoned gift,bully_support,yes,train_eval
obesity_francois,114,<pierre_defenseur>,françois don't listen to them they're losers that’s all they have in their shitty lives,victim_support,yes,train_eval
obesity_francois,115,<Theresa_SoutienH>,We need you François,bully_support,yes,train_eval
obesity_francois,116,<Pauline_Harceleu>,"Okkkk enough, you guys are pissing me off I'm gonna post another pic of my little darling françois",bully,yes,train_eval
obesity_francois,117,<_Francoisvictim>,bitch...,victim,yes,train_eval
obesity_francois,118,<Theresa_SoutienH>,Yeaaaaaahhhh,bully_support,no,train_eval
obesity_francois,119,<Lucas_soutiendel>,"Théo next time you say something like that I'll give you a taste of the tarmac, OK?",victim_support,yes,train_eval
obesity_francois,120,<pierre_defenseur>,you can go to hell pauline,victim_support,yes,train_eval
obesity_francois,121,<_Francoisvictim>,you can go fuck yourself,victim,yes,train_eval
obesity_francois,122,<Theresa_SoutienH>,Keep it up François,bully_support,yes,train_eval
obesity_francois,123,<Theo_SoutienH>,from our point of view this is all really hilarious,bully_support,yes,train_eval
obesity_francois,124,<Theresa_SoutienH>,The damage is done my friend,bully_support,yes,train_eval
obesity_francois,125,<Lucas_soutiendel>,and also anyone else who speaks ill of François,victim_support,no,train_eval
obesity_francois,126,<Pauline_Harceleu>,and yeah guys,bully,no,train_eval
obesity_francois,127,<pierre_defenseur>,ok so explain to me for 2 seconds what's so funny??!,victim_support,no,train_eval
obesity_francois,128,<Lucas_soutiendel>,You're gonna find my fist in your face just as funny Théo,victim_support,yes,train_eval
obesity_francois,129,<_Francoisvictim>,"in any case you 2 I’ll take care of you, watch",victim,yes,train_eval
obesity_francois,130,<Lucas_soutiendel>,françois stay calm,victim_support,no,train_eval
obesity_francois,131,<Theresa_SoutienH>,How are you going to do that fatty?,bully_support,yes,train_eval
obesity_francois,132,<Jenny_concil>,go FRANCOIS,none,no,train_eval
obesity_francois,133 | 134,<Lucas_soutiendel>,oh shut up seriously,victim_support,no,train_eval
obesity_francois,135,<pierre_defenseur>,will you shut up!!!,victim_support,yes,train_eval
obesity_francois,136,<Theo_SoutienH>,you can't run 2 seconds without getting winded,bully_support,yes,train_eval
obesity_francois,137,<Jenny_concil>,theresa you're like string cheese just shut up,none,yes,train_eval
obesity_francois,138,<Pauline_Harceleu>,lmaoo you won’t settle anything,bully,yes,train_eval
obesity_francois,139,<Theo_SoutienH>,yes he knows how to eat,bully_support,yes,train_eval
obesity_francois,140,<Theresa_SoutienH>,Yes pauline,bully_support,no,train_eval
obesity_francois,141,<Lucas_soutiendel>,And can your mother run for 2 seconds without getting out of breath?,victim_support,yes,train_eval
obesity_francois,142,<Jenny_concil>,"all you know is how to be mean poor thing i didn’t think this was who you are pauline, karma is gonna come for you",none,yes,train_eval
obesity_francois,143,<Lucas_soutiendel>,i agree,victim_support,no,train_eval
obesity_francois,144,<Theresa_SoutienH>,"Who says ""karma""? Loolllllllll",bully_support,yes,train_eval
obesity_francois,145 | 146 | 147 | 148,<Pauline_Harceleu>,lol lol lol lol,bully,no,train_eval
obesity_francois,149,<Theresa_SoutienH>,Lol,bully_support,no,train_eval
obesity_francois,150,<Theo_SoutienH>,it's going bounce right on him,bully_support,no,train_eval
obesity_francois,151,<Pauline_Harceleu>,lol,bully,no,train_eval
obesity_francois,152,<_Francoisvictim>,don't worry the police will do a better job than I can,victim,no,train_eval
obesity_francois,153,<Jenny_concil>,who's laughing now?,none,no,train_eval
obesity_francois,154,<Lucas_soutiendel>,well said,victim_support,no,train_eval
obesity_francois,155,<Theresa_SoutienH>,Go ahead and try it,bully_support,yes,train_eval
obesity_francois,156,<Theo_SoutienH>,even the police will have a laugh at you,bully_support,yes,train_eval
obesity_francois,157,<Pauline_Harceleu>,ok so françois.... I never got an answer about your building lmaooooo,bully,yes,train_eval
obesity_francois,158,<Jenny_concil>,don’t worry cause you'll be sorry theresa,none,no,train_eval
obesity_francois,159,<pierre_defenseur>,what good does it do you to do things like that?? you think you're so great but you're just a bunch of little shits!,victim_support,yes,train_eval
obesity_francois,160,<_Francoisvictim>,pauline: when you're a cocksucker…,victim,yes,train_eval
obesity_francois,161,<Jenny_concil>,pauline stop it seriously,none,no,train_eval
obesity_francois,162,<Theresa_SoutienH>,The cops are shit they will never find us I'm on a VPN LMAOOOOOO,bully_support,yes,train_eval
obesity_francois,163,<Theo_SoutienH>,yet he weighs 150 KG less than him,bully_support,yes,train_eval
obesity_francois,164,<Pauline_Harceleu>,lmaooo you're the little fragile virgin who’s talking,bully,yes,train_eval
obesity_francois,165,<pierre_defenseur>,really?? well not pauline,victim_support,no,train_eval
obesity_francois,166 | 167,<Jenny_concil>,big lol they'll find you don't worry think about it; really? do you enjoy harassing people?,none,no,train_eval
obesity_francois,168 | 169,<Theresa_SoutienH>,I've actually changed my mind. I'm sorry,bully_support,no,train_eval
obesity_francois,170,<Theo_SoutienH>,it's more of a joke than it is bullying,bully_support,yes,train_eval
obesity_francois,171,<Jenny_concil>,don’t feel like going outside instead of acting like morons?,none,yes,train_eval
obesity_francois,172,<Lucas_soutiendel>,YOU ENJOY MAKING PEOPLE SUFFER,victim_support,no,train_eval
obesity_francois,173,<Jenny_concil>,?,none,no,train_eval
obesity_francois,174,<Theo_SoutienH>,you're out of line,bully_support,no,train_eval
obesity_francois,175,<pierre_defenseur>,don't worry pauline you'll get what’s coming to you,victim_support,yes,train_eval
obesity_francois,176,<Theresa_SoutienH>,YOU CAN BANG FRANCOIS HAVE FUN,bully_support,yes,train_eval
obesity_francois,177,<_Francoisvictim>,:(,victim,no,train_eval
obesity_francois,178,<Pauline_Harceleu>,lmaoooo,bully,no,train_eval
obesity_francois,179,<Lucas_soutiendel>,you can stick your joke where the sun don’t shine Théo,victim_support,no,train_eval
obesity_francois,180,<Pauline_Harceleu>,well said theresa,bully,no,train_eval
obesity_francois,181,<Jenny_concil>,out of line for what,none,no,train_eval
obesity_francois,182,<Theo_SoutienH>,watch out when he lands it's going to be dangerous ,bully_support,yes,train_eval
obesity_francois,183,<Lucas_soutiendel>,Theresa and Pauline you're gonna have problems,victim_support,yes,train_eval
obesity_francois,184,<Pauline_Harceleu>,yes lmaoo you shouldn't do that,bully,yes,train_eval
obesity_francois,185,<Jenny_concil>,François don’t listen to them,none,no,train_eval
obesity_francois,186,<_Francoisvictim>,théo: watch your ass,victim,yes,train_eval
obesity_francois,187,<Lucas_soutiendel>,with me and with adults,victim_support,no,train_eval
obesity_francois,188,<_Francoisvictim>,"I can fall on you if that's what’s needed, loser",victim,yes,train_eval
obesity_francois,189,<pierre_defenseur>,just 1 question and answer it: what do you get out of all this?,victim_support,no,train_eval
obesity_francois,190,<_Francoisvictim>,very well,victim,no,train_eval
obesity_francois,191,<Jenny_concil>,would you like it if everyone were laughing at you?,none,yes,train_eval
obesity_francois,192,<Theresa_SoutienH>,It's just too much fun,bully_support,yes,train_eval
obesity_francois,193 | 194,<Lucas_soutiendel>,there’s other ways to have fun you don't need to do that you've fallen so low,victim_support,yes,train_eval
obesity_francois,195,<Theresa_SoutienH>,So you're implying that you're going to bang François? YESSSS,bully_support,yes,train_eval
obesity_francois,196,<Jenny_concil>,take a look at yourself Theresa,none,no,train_eval
obesity_francois,197,<Pauline_Harceleu>,pierre don’t you just love watching these little losers cry?,bully,yes,train_eval
obesity_francois,198,<pierre_defenseur>,where's the fun in that?? WHAT'S THE FUN IN MOCKING SOMEONEE TO MAKE THEM SUFFER????!!!!,victim_support,yes,train_eval
obesity_francois,199,<Jenny_concil>,crying? who says he's crying?,none,no,train_eval
obesity_francois,200,<pierre_defenseur>,why would i enjoy that ?!!,victim_support,no,train_eval
obesity_francois,201,<Theresa_SoutienH>,It's survival of the fittest,bully_support,no,train_eval
homophobia_julie_bis,2,JulieVictime,Honestly what you did is just not right!,victim,no,train_eval
homophobia_julie_bis,3,Emilie,go back to sucking cock,bully,yes,train_eval
homophobia_julie_bis,4,Marie36,Expensive,victim_support,no,train_eval
homophobia_julie_bis,5,Anna35,go ahead and suck them off,bully_support,yes,train_eval
homophobia_julie_bis,6,JulieVictime,nothing to see here Emilie you're really not intelligent,victim,yes,train_eval
homophobia_julie_bis,7,Anna35,suck ur mum,bully_support,yes,train_eval
homophobia_julie_bis,8,Marie36,Things are heating up,victim_support,no,train_eval
homophobia_julie_bis,10,Arthur,don't worry they're salty,none,no,train_eval
homophobia_julie_bis,11,elodie65,try men it's better,bully_support,yes,train_eval
homophobia_julie_bis,12,JulieVictime,"Léa, it’s very hard to understand what you're trying to accomplish",victim,no,train_eval
homophobia_julie_bis,13,Marie36,I do it just like Umtiti ,victim_support,no,train_eval
homophobia_julie_bis,14,Emilie,elodie and anna you guys are really gay doing stuff in the classroom when no one is there,bully,yes,train_eval
homophobia_julie_bis,15,Marie36,Yeah you guys are scissoring,victim_support,yes,train_eval
homophobia_julie_bis,16,JulieVictime,Just because you're more mature than most at your age doesn't mean everyone has to do things with boys' willies,victim,yes,train_eval
homophobia_julie_bis,17,Arthur,you should be more open to what other people do,none,no,train_eval
homophobia_julie_bis,18,JulieVictime,everything in due time; and you're just jealous because you don't have a friendship as real as ours,victim,yes,train_eval
homophobia_julie_bis,19,elodie65,they just shouldn’t expose themselves in front of everyone it's disgusting,bully_support,yes,train_eval
homophobia_julie_bis,20,Emilie,i’ve heard Anna does stuff with her dad,bully,yes,train_eval
homophobia_julie_bis,21,Marie36,this isn’t right. I suck her father's dick so stop,victim_support,no,train_eval
homophobia_julie_bis,22,Arthur,Emilie you shouldn't be jealous just because you never get dick,none,yes,train_eval
homophobia_julie_bis,23,JulieVictime,and then Marie no one looks at your Snaps this is the first time everyone’s sharing your thing,victim,no,train_eval
homophobia_julie_bis,24,Marie36,"So what, she does what she wants",victim_support,no,train_eval
homophobia_julie_bis,25,JulieVictime,all this just to be popular,victim,no,train_eval
homophobia_julie_bis,26,Arthur,Julie and Léa are too stupid to listen to,none,yes,train_eval
homophobia_julie_bis,27,Marie36,"If knowledge is a weapon, then bang your mom",victim_support,yes,train_eval
homophobia_julie_bis,28,Emilie,who wants Elodie's nudes,bully,no,train_eval
homophobia_julie_bis,29,JulieVictime,"stop it! this is not the way to get followers, you can also be virtuous",victim,no,train_eval
homophobia_julie_bis,30,Marie36,This is not how you're supposed to think about life,victim_support,no,train_eval
homophobia_julie_bis,31,JulieVictime,not full of hate all the time,victim,no,train_eval
homophobia_julie_bis,32,Marie36,Go fuck your mother you dirty son of a bitch,victim_support,yes,train_eval
homophobia_julie_bis,33,Anna35,let’s start an OnlyFans for them,bully_support,yes,train_eval
homophobia_julie_bis,34,JulieVictime,that's not how you make real friends,victim,no,train_eval
homophobia_julie_bis,35,elodie65,lmaooooo ever heard of Adam and Eve?,bully_support,no,train_eval
homophobia_julie_bis,36,JulieVictime,what is OnlyFans?,victim,no,train_eval
homophobia_julie_bis,37,Emilie,i’ll do a job on anna’s mom,bully,no,train_eval
homophobia_julie_bis,38,JulieVictime,What does this have to do with Anna's mom,victim,no,train_eval
homophobia_julie_bis,39,elodie65,not a bad education in scissoring,bully_support,yes,train_eval
homophobia_julie_bis,40,JulieVictime,frankly you guys are total haters,victim,yes,train_eval
homophobia_julie_bis,41,elodie65,what does haters mean,bully_support,yes,train_eval
homophobia_julie_bis,42,Arthur,have you got nothing else to do?,none,no,train_eval
homophobia_julie_bis,43,Anna35,Arthur on his knees for a threesome,bully_support,yes,train_eval
homophobia_julie_bis,44,elodie65,"go out and protest, that will advance science",bully_support,yes,train_eval
homophobia_julie_bis,45,JulieVictime,"haters are frustrated people who are powerless in their own lives and therefore try to create a life for themselves by taking out their frustration online, sorry that you've already lost all zest for life",victim,no,train_eval
homophobia_julie_bis,46,elodie65,"we're so sad that we're normal, so shut up",bully_support,yes,train_eval
homophobia_julie_bis,47,Arthur,Julie don't waste your time answering them,none,no,train_eval
homophobia_julie_bis,48,JulieVictime,"in real life I'm sure we could be friends, it's just that you're jealous",victim,no,train_eval
homophobia_julie_bis,49,elodie65,no i'm not friends with lesbians,bully_support,yes,train_eval
homophobia_julie_bis,50,JulieVictime,you're really prejudiced,victim,no,train_eval
homophobia_julie_bis,51,Emilie,well all the girls who are sucking each other off can’t wait for you to get the death penalty,bully,yes,train_eval
homophobia_julie_bis,52,JulieVictime,we're not lesbians and even if we were i don't think it's a disease,victim,yes,train_eval
homophobia_julie_bis,53,elodie65,serious i agree send them to the concentration camps,bully_support,no,train_eval
homophobia_julie_bis,54,JulieVictime,oh yes really? you know Hitler did that,victim,no,train_eval
homophobia_julie_bis,55,elodie65,hitler chose the wrong community,bully_support,no,train_eval
homophobia_julie_bis,56,JulieVictime,do you think nazis are cool?,victim,yes,train_eval
homophobia_julie_bis,57,Anna35,ye,bully_support,yes,train_eval
homophobia_julie_bis,58,Arthur,your father wasn't jewish Anna,none,no,train_eval
homophobia_julie_bis,59,Emilie,ok ok enough from the fags,bully,yes,train_eval
homophobia_julie_bis,60,Anna35,"yes, polish",bully_support,no,train_eval
homophobia_julie_bis,61,JulieVictime,whoa am i hallucinating do you realize the things you're saying,victim,no,train_eval
homophobia_julie_bis,62,elodie65,really you must disgust the 2 people who taught you manners,bully_support,yes,train_eval
homophobia_julie_bis,63,JulieVictime,actually i don't think we can be friends you're homophobes and nazis,victim,yes,train_eval
homophobia_julie_bis,64,elodie65,no one wants to be friends with you don’t worry she's gonna want to sleep with her,bully_support,yes,train_eval
homophobia_julie_bis,65,JulieVictime,i think that's a lot more shameful than being a lesbian,victim,yes,train_eval
homophobia_julie_bis,66,elodie65,colleague,bully_support,yes,train_eval
homophobia_julie_bis,67,Arthur,so your father was the first to shower with men,none,yes,train_eval
homophobia_julie_bis,68,JulieVictime,arthur? you too? are you a Nazi?,victim,no,train_eval
homophobia_julie_bis,69,Arthur,after his train trip,none,no,train_eval
homophobia_julie_bis,70,JulieVictime,:à,victim,no,train_eval
homophobia_julie_bis,71,Anna35,ye in auschwitz and he sucked off hitler,bully_support,yes,train_eval
homophobia_julie_bis,72,Emilie,"go ahead and write, boubous",bully,yes,train_eval
homophobia_julie_bis,73,JulieVictime,boubous?,victim,no,train_eval
homophobia_julie_bis,74,Arthur,nah i'm not a Nazi,none,no,train_eval
homophobia_julie_bis,75 | 76,JulieVictime,"is ""boubous"" supposed to mean something in nazi german? so why are you making nazi jokes?",victim,no,train_eval
homophobia_julie_bis,77,Emilie,[racial epithet for Africans],bully,yes,train_eval
homophobia_julie_bis,78,JulieVictime,ah ok,victim,no,train_eval
homophobia_julie_bis,79,Anna35,cunt,bully_support,yes,train_eval
homophobia_julie_bis,80,JulieVictime,"you've got all the vices in the world, haven't you Emilie? nazi, xenophobic and homophobic? did you also invent pineapple pizza too, by any chance?",victim,yes,train_eval
homophobia_julie_bis,81,Arthur,i think Emilie has nothing more to say,none,no,train_eval
homophobia_julie_bis,82,elodie65,lmaoooo make an appointment with your sperm donor before coming to piss us off,bully_support,yes,train_eval
homophobia_julie_bis,83,Emilie,schmutzig schwul means dirty gay in german,bully,yes,train_eval
homophobia_julie_bis,84,JulieVictime,ok for my part I think you should get a hobby Emilie,victim,yes,train_eval
homophobia_julie_bis,85,Arthur,she has nothing else to do,none,no,train_eval
homophobia_julie_bis,86,JulieVictime,Stéphane also used to be a racist but since he's started skateboarding he’s no longer racist,victim,yes,train_eval
homophobia_julie_bis,87,Anna35,not the cocks that's for sure,bully_support,yes,train_eval
homophobia_julie_bis,88,elodie65,bunch of faggots go twerk in a church and cry during gay parades,bully_support,yes,train_eval
homophobia_julie_bis,89,JulieVictime,one thing’s for sure at the church entrance the bouncer shouldn't let you in,victim,no,train_eval
homophobia_julie_bis,90,Arthur,at least he stands for what he believes,none,no,train_eval
homophobia_julie_bis,92,JulieVictime,what's the point of doing this on social media anyway?,victim,no,train_eval
homophobia_julie_bis,93,Emilie,come see me in real life i'll beat the shit out of you and all your gay buddies,bully,yes,train_eval
homophobia_julie_bis,94,elodie65,"don't make jokes about the church, god created adam and eve and you're out there licking girls aren’t you ashamed",bully_support,yes,train_eval
homophobia_julie_bis,95,Arthur,"we're going to see them, Julie and Léa, i'm telling you they won't even come",none,no,train_eval
homophobia_julie_bis,96,elodie65,i agree with Emilie,bully_support,no,train_eval
homophobia_julie_bis,97,Anna35,fighting with vibrator belts,bully_support,yes,train_eval
homophobia_julie_bis,98 | 99,JulieVictime,I don't think God agreed with the nazis frankly you're from the last century Emilie,victim,yes,train_eval
homophobia_julie_bis,100,Emilie,god has allowed us to reproduce but not between the same sexes,bully,yes,train_eval
homophobia_julie_bis,101,elodie65,he didn’t agree with the faggots either,bully_support,yes,train_eval
homophobia_julie_bis,102,JulieVictime,even the germans weren't as racist and xenophobic as you,victim,yes,train_eval
homophobia_julie_bis,103,Anna35,is a genocide worse than that?,bully_support,yes,train_eval
homophobia_julie_bis,104,JulieVictime,he said that?,victim,no,train_eval
homophobia_julie_bis,105,elodie65,don't post on social media if you don't like it,bully_support,yes,train_eval
homophobia_julie_bis,106,JulieVictime,"like ""it's forbidden to be homosexual""? is that written in the bible or the Koran? i wasn’t exposing myself! you're the one who took the photo! and you're the one who asked us to hold hands you set the whole thing up!",victim,yes,train_eval
homophobia_julie_bis,107,elodie65,my name is elodie not Emilie but she was right,bully_support,no,train_eval
homophobia_julie_bis,108,JulieVictime,from scratch in order to create fake news,victim,no,train_eval
homophobia_julie_bis,109,Anna35,and an OnlyFans,bully_support,no,train_eval
homophobia_julie_bis,110,Emilie,as soon as you go out in the street everyone looks at you weird,bully,yes,train_eval
homophobia_julie_bis,111,elodie65,seriously,bully_support,no,train_eval
